año,corporacion,lugar,votacion,localidad,longitud,latitud,geometry,upz
2019,ALCALDIA,ISLA DEL SOL,1220,TUNJUELITO,-74.15250680099996,4.589211385000056,POINT (-74.15250680099996 4.589211385000056),VENECIA
2019,ALCALDIA,ISLANDIA,700,BOSA,-74.20035773099994,4.616162771000063,POINT (-74.20035773099994 4.616162771000063),BOSA CENTRAL
2019,ALCALDIA,ISMAEL PERDOMO,3194,CIUDAD BOLIVAR,-74.16541520099997,4.587222700000041,POINT (-74.16541520099997 4.587222700000041),ISMAEL PERDOMO
2019,ALCALDIA,JAIRO ANIBAL NIÑO,2845,KENNEDY,-74.16683628599998,4.636940864000053,POINT (-74.16683628599998 4.636940864000053),PATIO BONITO
2019,ALCALDIA,JARDIN INFANTIL ISLA DEL SOL,170,TUNJUELITO,-74.15247372399995,4.589430048000054,POINT (-74.15247372399995 4.589430048000054),VENECIA
2019,ALCALDIA,JARDIN INFANTIL OLARTE,138,BOSA,-74.16323479399995,4.603148889000067,POINT (-74.16323479399995 4.603148889000067),APOGEO
2019,ALCALDIA,JERUSALEN (EL TANQUE),1287,CIUDAD BOLIVAR,-74.16542993299998,4.571907094000039,POINT (-74.16542993299998 4.571907094000039),JERUSALEM
2019,ALCALDIA,JIMENEZ DE QUESADA,974,BOSA,-74.18843550999998,4.606190850000075,POINT (-74.18843550999998 4.606190850000075),BOSA CENTRAL
2019,ALCALDIA,JORGE GAITAN CORTES,36,PUENTE ARANDA,-74.11216463399995,4.597531104000041,POINT (-74.11216463399995 4.597531104000041),CIUDAD MONTES
2019,ALCALDIA,JOSE ANTONIO GALAN,1560,BOSA,-74.17896635799997,4.606142614000021,POINT (-74.17896635799997 4.606142614000021),BOSA CENTRAL
2019,ALCALDIA,JOSE JOAQUIN VARGAS,2521,BARRIOS UNIDOS,-74.08314810399997,4.672682597000062,POINT (-74.08314810399997 4.672682597000062),DOCE DE OCTUBRE
2019,ALCALDIA,JUAN DEL RIZZO,2333,SAN CRISTOBAL,-74.09322578499996,4.567028210000046,POINT (-74.09322578499996 4.567028210000046),20 DE JULIO
2019,ALCALDIA,JUAN JOSE RONDON,566,USME,-74.09119911599998,4.503719568000065,POINT (-74.09119911599998 4.503719568000065),LA FLORA
2019,ALCALDIA,JUAN MAXIMILIANO AMBROSIO,164,BOSA,-74.18473898299999,4.62281826800006,POINT (-74.18473898299999 4.62281826800006),BOSA OCCIDENTAL
2019,ALCALDIA,JUAN PABLO II,984,CIUDAD BOLIVAR,-74.14786307699995,4.555261993000045,POINT (-74.14786307699995 4.555261993000045),LUCERO
2019,ALCALDIA,JUAN REY,1037,SAN CRISTOBAL,-74.08995580399994,4.522433833000036,POINT (-74.08995580399994 4.522433833000036),LOS LIBERTADORES
2019,ALCALDIA,JUANA ESCOBAR SEDE A,212,SAN CRISTOBAL,-74.08541718899994,4.530567484000073,POINT (-74.08541718899994 4.530567484000073),LOS LIBERTADORES
2019,ALCALDIA,KENNEDY CENTRAL,93,KENNEDY,-74.1356383,4.6502956,POINT (-74.1356383 4.6502956),CASTILLA
2019,ALCALDIA,KENNEDY LEY,2213,KENNEDY,-74.14873786438484,4.624146457405746,POINT (-74.14873786438484 4.624146457405746),KENNEDY CENTRAL
2019,ALCALDIA,LA ACACIA,2294,CIUDAD BOLIVAR,-74.14226652099995,4.560672141000055,POINT (-74.14226652099995 4.560672141000055),SAN FRANCISCO
2019,ALCALDIA,LA ACUARELA,173,BOSA,-74.1818,4.5983,POINT (-74.1818 4.5983),BOSA CENTRAL
2019,ALCALDIA,LA AGUADITA,692,SUBA,-74.0813027046065,4.71806369922045,POINT (-74.0813027046065 4.71806369922045),NIZA
2019,ALCALDIA,LA ALBORADA,234,USME,-74.103957,4.497972,POINT (-74.103957 4.497972),ALFONSO LOPEZ
2019,ALCALDIA,LA ALHAMBRA CARULLA,5669,SUBA,-74.05748506699996,4.698879248000026,POINT (-74.05748506699996 4.698879248000026),LA ALHAMBRA
2019,ALCALDIA,LA AMISTAD,1709,BOSA,-74.14812764599998,4.623422550000043,POINT (-74.14812764599998 4.623422550000043),KENNEDY CENTRAL
2019,ALCALDIA,LA ASUNCION,1687,PUENTE ARANDA,-74.10681926199999,4.602694444000065,POINT (-74.10681926199999 4.602694444000065),CIUDAD MONTES
2019,ALCALDIA,LA AURORA,2744,USME,-74.12113946399995,4.521681535000027,POINT (-74.12113946399995 4.521681535000027),GRAN YOMASA
2019,ALCALDIA,LA BELLEZA,97,SAN CRISTOBAL,-74.09219883099996,4.530444761000069,POINT (-74.09219883099996 4.530444761000069),LOS LIBERTADORES
2019,ALCALDIA,LA CABAÑA,929,ENGATIVA,-74.10219663,4.674296156000025,POINT (-74.10219663 4.674296156000025),LAS FERIAS
2019,ALCALDIA,LA CAROLINA,944,USAQUEN,-74.0391141,4.7047645,POINT (-74.0391141 4.7047645),COUNTRY CLUB
2019,ALCALDIA,LA CASTAÑA,89,SAN CRISTOBAL,-74.07984101499994,4.566594819000045,POINT (-74.07984101499994 4.566594819000045),SAN BLAS
2019,ALCALDIA,LA CASTELLANA,2574,BARRIOS UNIDOS,-74.06048851999998,4.682589826000026,POINT (-74.06048851999998 4.682589826000026),LOS ANDES
2019,ALCALDIA,LA CHUCUA,1567,KENNEDY,-74.14854789299994,4.603639944000065,POINT (-74.14854789299994 4.603639944000065),TIMIZA
2019,ALCALDIA,LA CLARITA,287,ENGATIVA,-74.10575419499997,4.692167207000068,POINT (-74.10575419499997 4.692167207000068),BOYACA REAL
2019,ALCALDIA,LA CONCORDIA,1421,LA CANDELARIA,-74.06917663199994,4.598773004000066,POINT (-74.06917663199994 4.598773004000066),LA CANDELARIA
2019,ALCALDIA,LA CONEJERA,276,SUBA,-74.07711754799993,4.759968361000062,POINT (-74.07711754799993 4.759968361000062),
2019,ALCALDIA,LA CORUÑA - LICEO CONTADORA,76,CIUDAD BOLIVAR,-74.15352522799998,4.575745022000035,POINT (-74.15352522799998 4.575745022000035),ARBORIZADORA
2019,ALCALDIA,LA ESMERALDA,1450,TEUSAQUILLO,-74.09103470999997,4.647253998000053,POINT (-74.09103470999997 4.647253998000053),LA ESMERALDA
2019,ALCALDIA,LA ESPAÑOLA,1682,ENGATIVA,-74.09653854899994,4.703375863000076,POINT (-74.09653854899994 4.703375863000076),MINUTO DE DIOS
2019,ALCALDIA,LA ESPERANZA,1637,BOSA,-74.20536969899996,4.609695983000051,POINT (-74.20536969899996 4.609695983000051),BOSA CENTRAL
2019,ALCALDIA,LA ESTACION,1864,BOSA,-74.18081058199994,4.60111936100003,POINT (-74.18081058199994 4.60111936100003),BOSA CENTRAL
2019,ALCALDIA,LA ESTANCIA,2234,CIUDAD BOLIVAR,-74.17636492499997,4.593077627000071,POINT (-74.17636492499997 4.593077627000071),ISMAEL PERDOMO
2019,ALCALDIA,LA ESTANZUELA,2201,LOS MARTIRES,-74.08590318299997,4.605598632000067,POINT (-74.08590318299997 4.605598632000067),LA SABANA
2019,ALCALDIA,LA ESTRADA,2231,ENGATIVA,-74.09152579599998,4.678782291000061,POINT (-74.09152579599998 4.678782291000061),LAS FERIAS
2019,ALCALDIA,LA ESTRADITA,2143,ENGATIVA,-74.09156636099993,4.677421343000049,POINT (-74.09156636099993 4.677421343000049),LAS FERIAS
2019,ALCALDIA,LA ESTRELLITA,116,USAQUEN,-74.02449415599995,4.764576003000059,POINT (-74.02449415599995 4.764576003000059),VERBENAL
2019,ALCALDIA,LA EUROPA,1236,ENGATIVA,-74.09357475199994,4.683808993000071,POINT (-74.09357475199994 4.683808993000071),LAS FERIAS
2019,ALCALDIA,LA FISCALA,1054,USME,-74.11172754099994,4.533770827000069,POINT (-74.11172754099994 4.533770827000069),DANUBIO
2019,ALCALDIA,LA FLORA,769,USME,-74.09120984199996,4.513289875000055,POINT (-74.09120984199996 4.513289875000055),LA FLORA
2019,ALCALDIA,LA FLORESTA SUR,2216,KENNEDY,-74.12744374299996,4.620795857000076,POINT (-74.12744374299996 4.620795857000076),AMERICAS
2019,ALCALDIA,LA FLORIDA,1209,ENGATIVA,-74.11058796699996,4.692899556000043,POINT (-74.11058796699996 4.692899556000043),BOYACA REAL
2019,ALCALDIA,LA FORTALEZA,1060,USME,-74.11916043499997,4.517830869000022,POINT (-74.11916043499997 4.517830869000022),GRAN YOMASA
2019,ALCALDIA,LA FRAGUA,1084,ANTONIO NARINO,-74.10444052099996,4.594286364000027,POINT (-74.10444052099996 4.594286364000027),RESTREPO
2019,ALCALDIA,LA FRAGUITA,698,ANTONIO NARINO,-74.09889760699997,4.591921058000025,POINT (-74.09889760699997 4.591921058000025),RESTREPO
2019,ALCALDIA,LA FRANCIA,1068,PUENTE ARANDA,-74.10746026399994,4.620199921000051,POINT (-74.10746026399994 4.620199921000051),SAN RAFAEL
2019,ALCALDIA,LA GAITANA,2440,SUBA,-74.07245197899994,4.674229417000049,POINT (-74.07245197899994 4.674229417000049),DOCE DE OCTUBRE
2019,ALCALDIA,LA GIRALDA,1992,FONTIBON,-74.14173478999999,4.681725344000029,POINT (-74.14173478999999 4.681725344000029),FONTIBON
2019,ALCALDIA,LA GLORIA,1475,SAN CRISTOBAL,-74.08928989799995,4.541038678000064,POINT (-74.08928989799995 4.541038678000064),LOS LIBERTADORES
2019,ALCALDIA,LA GLORIA- ESCUELA ALTAMIRA,213,SAN CRISTOBAL,-74.0893,4.5441,POINT (-74.0893 4.5441),LA GLORIA
2019,ALCALDIA,LA GRANJA,1750,ENGATIVA,-74.10180744699994,4.698713442000042,POINT (-74.10180744699994 4.698713442000042),BOYACA REAL
2019,ALCALDIA,LA INDEPENDECIA,618,BOSA,-74.194785,4.620748,POINT (-74.194785 4.620748),BOSA OCCIDENTAL
2019,ALCALDIA,LA LAGUNA,2533,FONTIBON,-74.14939245199997,4.672245606000047,POINT (-74.14939245199997 4.672245606000047),FONTIBON
2019,ALCALDIA,LA LIBERTAD,3831,BOSA,-74.19449057699995,4.625125380000043,POINT (-74.19449057699995 4.625125380000043),BOSA OCCIDENTAL
2019,ALCALDIA,LA MACARENA,1430,KENNEDY,-74.0657523,4.6135854,POINT (-74.0657523 4.6135854),LA MACARENA
2019,ALCALDIA,LA MAGDALENA,740,TEUSAQUILLO,-74.07105250499995,4.629350958000032,POINT (-74.07105250499995 4.629350958000032),TEUSAQUILLO
2019,ALCALDIA,LA MARQUEZA,166,RAFAEL URIBE URIBE,-74.106957,4.543018,POINT (-74.106957 4.543018),DIANA TURBAY
2019,ALCALDIA,LA MUEQUETA,597,BARRIOS UNIDOS,-74.06936124999999,4.654475367000032,POINT (-74.06936124999999 4.654475367000032),LOS ALCAZARES
2019,ALCALDIA,LA PAZ,672,BARRIOS UNIDOS,-74.07520913799993,4.660220166000045,POINT (-74.07520913799993 4.660220166000045),LOS ALCAZARES
2019,ALCALDIA,LA PERSEVERANCIA,828,SANTA FE,-74.06450466499996,4.617777998000065,POINT (-74.06450466499996 4.617777998000065),LA MACARENA
2019,ALCALDIA,LA PONDEROSA,1808,PUENTE ARANDA,-74.11908075799994,4.611495329000036,POINT (-74.11908075799994 4.611495329000036),CIUDAD MONTES
2019,ALCALDIA,LA PRADERA,1110,PUENTE ARANDA,-74.12182556299996,4.623994109000023,POINT (-74.12182556299996 4.623994109000023),SAN RAFAEL
2019,ALCALDIA,LA PRIMAVERA,1967,PUENTE ARANDA,-74.10939312699998,4.615518683000062,POINT (-74.10939312699998 4.615518683000062),CIUDAD MONTES
2019,ALCALDIA,LA REBECA,408,LOS MARTIRES,-74.09586258,4.596904979000044,POINT (-74.09586258 4.596904979000044),SANTA ISABEL
2019,ALCALDIA,LA SALINA,2417,ENGATIVA,-74.11402123399995,4.697956262000048,POINT (-74.11402123399995 4.697956262000048),BOYACA REAL
2019,ALCALDIA,LA SALLE LA CANDELARIA,100,LA CANDELARIA,-74.07107875399998,4.594902388000037,POINT (-74.07107875399998 4.594902388000037),LA CANDELARIA
2019,ALCALDIA,LA SERENA,1525,ENGATIVA,-74.09499903299997,4.708631876000027,POINT (-74.09499903299997 4.708631876000027),MINUTO DE DIOS
2019,ALCALDIA,LA TOSCANA-COL.FE Y ALEGRIA,1196,SUBA,-74.1103780767872,4.74504180637467,POINT (-74.1103780767872 4.74504180637467),TIBABUYES
2019,ALCALDIA,LA TRINIDAD,941,PUENTE ARANDA,-74.11704188499994,4.626988280000035,POINT (-74.11704188499994 4.626988280000035),SAN RAFAEL
2019,ALCALDIA,LA UBA,1648,KENNEDY,-74.1337165845391,4.65156701282593,POINT (-74.1337165845391 4.65156701282593),CASTILLA
2019,ALCALDIA,LA UNION,16,SUMAPAZ,-74.36349309199994,3.98574147100004,POINT (-74.36349309199994 3.98574147100004),
2019,ALCALDIA,LA VALVANERA,546,ANTONIO NARINO,-74.100284,4.589989,POINT (-74.100284 4.589989),RESTREPO
2019,ALCALDIA,LA VICTORIA A,3419,SAN CRISTOBAL,-74.09391079499994,4.554348808000043,POINT (-74.09391079499994 4.554348808000043),LA GLORIA
2019,ALCALDIA,LA YE SANTA ROSA,93,SUMAPAZ,-74.16104312099998,4.39716816300006,POINT (-74.16104312099998 4.39716816300006),
2019,ALCALDIA,LAS AGUAS,607,SANTA FE,-74.06592860099994,4.604145636000055,POINT (-74.06592860099994 4.604145636000055),LA MACARENA
2019,ALCALDIA,LAS AMERICAS SEDE A,3664,KENNEDY,-74.15062750199996,4.616765260000022,POINT (-74.15062750199996 4.616765260000022),CARVAJAL
2019,ALCALDIA,LAS BRISAS,554,SAN CRISTOBAL,-74.08007909299994,4.57683851500002,POINT (-74.08007909299994 4.57683851500002),SOSIEGO
2019,ALCALDIA,LAS COLINAS,645,RAFAEL URIBE URIBE,-74.11286773499995,4.574369309000076,POINT (-74.11286773499995 4.574369309000076),MARCO FIDEL SUAREZ
2019,ALCALDIA,LAS CRUCES,1289,SANTA FE,-74.08225487599998,4.592220084000076,POINT (-74.08225487599998 4.592220084000076),LAS CRUCES
2019,ALCALDIA,LAS FERIAS,1619,ENGATIVA,-74.08716271499998,4.68068259000006,POINT (-74.08716271499998 4.68068259000006),LAS FERIAS
2019,ALCALDIA,LAS LOMAS,1296,RAFAEL URIBE URIBE,-74.10835908299998,4.564671512000075,POINT (-74.10835908299998 4.564671512000075),MARCO FIDEL SUAREZ
2019,ALCALDIA,LAS MANAS,30,CIUDAD BOLIVAR,-74.15942014099994,4.568373946000065,POINT (-74.15942014099994 4.568373946000065),JERUSALEM
2019,ALCALDIA,LAS MARGARITAS,3102,USAQUEN,-74.0470339940858,4.73247890295971,POINT (-74.0470339940858 4.73247890295971),LOS CEDROS
2019,ALCALDIA,LAS MERCEDES,1503,SAN CRISTOBAL,-74.08081979099995,4.569269680000048,POINT (-74.08081979099995 4.569269680000048),SAN BLAS
2019,ALCALDIA,LAS NIEVES,967,SANTA FE,-74.06913089899996,4.605013588000077,POINT (-74.06913089899996 4.605013588000077),LAS NIEVES
2019,ALCALDIA,LAS ORQUIDEAS,3767,USAQUEN,-74.04022487333644,4.742062972948161,POINT (-74.04022487333644 4.742062972948161),TOBERIN
2019,ALCALDIA,LAS PALMERAS,1416,KENNEDY,-74.16940801399994,4.640645230000075,POINT (-74.16940801399994 4.640645230000075),PATIO BONITO
2019,ALCALDIA,LAS QUINTAS,56,CIUDAD BOLIVAR,-74.14440778299996,4.542262439000069,POINT (-74.14440778299996 4.542262439000069),LUCERO
2019,ALCALDIA,LAURELES,1604,BOSA,-74.20015505899994,4.609059013000035,POINT (-74.20015505899994 4.609059013000035),BOSA CENTRAL
2019,ALCALDIA,LAURELES II,570,BOSA,-74.20015505899994,4.609059013000035,POINT (-74.20015505899994 4.609059013000035),BOSA CENTRAL
2019,ALCALDIA,LEON VALENCIA,34,ENGATIVA,-74.10861136299997,4.70431129800005,POINT (-74.10861136299997 4.70431129800005),BOYACA REAL
2019,ALCALDIA,LIBERTADOR II,942,RAFAEL URIBE URIBE,-74.11613920499997,4.584036610000055,POINT (-74.11613920499997 4.584036610000055),QUIROGA
2019,ALCALDIA,LICEO CAMPESTRE CAFAM,41,TUNJUELITO,-74.14339962299994,4.577950295000051,POINT (-74.14339962299994 4.577950295000051),VENECIA
2019,ALCALDIA,LICEO CIUDAD CAPITAL,371,BOSA,-74.20114482099996,4.63751824700006,POINT (-74.20114482099996 4.63751824700006),TINTAL SUR
2019,ALCALDIA,LICEO DE LONDRES,63,SUBA,-74.0400502374159,4.80159485091338,POINT (-74.0400502374159 4.80159485091338),GUAYMARAL
2019,ALCALDIA,LICEO EL CASTILLO,107,KENNEDY,-74.14992682599996,4.643894623000051,POINT (-74.14992682599996 4.643894623000051),CASTILLA
2019,ALCALDIA,LICEO PARROQUIAL SARA ZAPATA,518,TEUSAQUILLO,-74.07275262899998,4.640129329000047,POINT (-74.07275262899998 4.640129329000047),GALERIAS
2019,ALCALDIA,LICEO PSICOPEDAGOGICO MARCO FIDEL SUAREZ,62,RAFAEL URIBE URIBE,-74.11835891999993,4.567893390000052,POINT (-74.11835891999993 4.567893390000052),MARCO FIDEL SUAREZ
2019,ALCALDIA,LICEO REYNEL,169,KENNEDY,-74.1385675399999,4.602633997000055,POINT (-74.1385675399999 4.602633997000055),CARVAJAL
2019,ALCALDIA,LICEO SAN PABLO,191,RAFAEL URIBE URIBE,-74.11162578799997,4.554455884000049,POINT (-74.11162578799997 4.554455884000049),MARRUECOS
2019,ALCALDIA,LICEO SANTA BERNARDITA,103,TUNJUELITO,-74.14308346399997,4.589990416000035,POINT (-74.14308346399997 4.589990416000035),VENECIA
2019,ALCALDIA,LIJACA,2537,USAQUEN,-74.02799443399994,4.765537425000048,POINT (-74.02799443399994 4.765537425000048),VERBENAL
2019,ALCALDIA,LA TOSCANA LISBOA SEDE A - IED,1868,SUBA,-74.12165519199993,4.743313741000065,POINT (-74.12165519199993 4.743313741000065),TIBABUYES
2019,ALCALDIA,LLANO ORIENTAL,412,BOSA,-74.19999755999999,4.603365075000056,POINT (-74.19999755999999 4.603365075000056),BOSA CENTRAL
2019,ALCALDIA,LOS ALAMOS,1871,ENGATIVA,-74.11978794899994,4.69570563000002,POINT (-74.11978794899994 4.69570563000002),ALAMOS
2019,ALCALDIA,LOS ALAMOS NORTE,2577,ENGATIVA,-74.11737052299998,4.710317149000048,POINT (-74.11737052299998 4.710317149000048),GARCES NAVAS
2019,ALCALDIA,LOS ALCAZARES,1026,BARRIOS UNIDOS,-74.07035057899998,4.663748039000041,POINT (-74.07035057899998 4.663748039000041),LOS ALCAZARES
2019,ALCALDIA,LOS ANGELES,62,PUENTE ARANDA,-74.13075839599998,4.599680025000055,POINT (-74.13075839599998 4.599680025000055),MUZU
2019,ALCALDIA,LOS CEREZOS,1217,ENGATIVA,-74.10015043799996,4.706390361000047,POINT (-74.10015043799996 4.706390361000047),MINUTO DE DIOS
2019,ALCALDIA,LOS COMUNEROS,1660,USME,-74.10874844399996,4.498587950000058,POINT (-74.10874844399996 4.498587950000058),COMUNEROS
2019,ALCALDIA,LOS HEROES,1252,KENNEDY,-74.14522563599996,4.62054082700007,POINT (-74.14522563599996 4.62054082700007),KENNEDY CENTRAL
2019,ALCALDIA,LOS LACHES,966,SANTA FE,-74.06663596699997,4.587465473000066,POINT (-74.06663596699997 4.587465473000066),LOURDES
2019,ALCALDIA,LOS LIBERTADORES,1217,SAN CRISTOBAL,-74.09086297499994,4.534402597000053,POINT (-74.09086297499994 4.534402597000053),LOS LIBERTADORES
2019,ALCALDIA,LOS MOLINOS II SECTOR,1360,RAFAEL URIBE URIBE,-74.10769519599995,4.55358904600007,POINT (-74.10769519599995 4.55358904600007),MARRUECOS
2019,ALCALDIA,LOS PERIODISTAS,1193,KENNEDY,-74.15832380899997,4.617388222000045,POINT (-74.15832380899997 4.617388222000045),KENNEDY CENTRAL
2019,ALCALDIA,LOS SAUCES,1402,PUENTE ARANDA,-74.11885339399998,4.596838563000063,POINT (-74.11885339399998 4.596838563000063),MUZU
2019,ALCALDIA,LUCERO DEL SUR,1541,CIUDAD BOLIVAR,-74.13841960299999,4.550661156000047,POINT (-74.13841960299999 4.550661156000047),LUCERO
2019,ALCALDIA,LUCERO MEDIO,717,CIUDAD BOLIVAR,-74.14561460299996,4.549026850000075,POINT (-74.14561460299996 4.549026850000075),LUCERO
2019,ALCALDIA,LUIS CARLOS GALAN SARMIENTO,93,PUENTE ARANDA,-74.11809662999997,4.611871056000041,POINT (-74.11809662999997 4.611871056000041),CIUDAD MONTES
2019,ALCALDIA,LUNA PARK,604,ANTONIO NARINO,-74.09726188799993,4.587194525000029,POINT (-74.09726188799993 4.587194525000029),RESTREPO
2019,ALCALDIA,LA ALDEA,584,FONTIBON,-74.150029,4.688916,POINT (-74.150029 4.688916),FONTIBON SAN PABLO
2019,ALCALDIA,LA FELICIDAD,1241,FONTIBON,-74.13059069599996,4.656356406000043,POINT (-74.13059069599996 4.656356406000043),GRANJAS DE TECHO
2019,ALCALDIA,MADELENA,2632,CIUDAD BOLIVAR,-74.15838841199997,4.586369214000058,POINT (-74.15838841199997 4.586369214000058),ARBORIZADORA
2019,ALCALDIA,MANDALAY - COLEGIO KENNEDY,2090,KENNEDY,-74.14082627699997,4.620267632000036,POINT (-74.14082627699997 4.620267632000036),AMERICAS
2019,ALCALDIA,MANUEL CEPEDA,680,KENNEDY,-74.17766230299998,4.616530014000034,POINT (-74.17766230299998 4.616530014000034),GRAN BRITALIA
2019,ALCALDIA,MANUEL ELKIN PATARROYO,236,BOSA,-74.20602105099994,4.61319506600006,POINT (-74.20602105099994 4.61319506600006),BOSA CENTRAL
2019,ALCALDIA,MANUELA BELTRAN,832,CIUDAD BOLIVAR,-74.15747735099995,4.57256518600002,POINT (-74.15747735099995 4.57256518600002),JERUSALEM
2019,ALCALDIA,MARANDU,38,CIUDAD BOLIVAR,-74.14910818199996,4.557420117000049,POINT (-74.14910818199996 4.557420117000049),LUCERO
2019,ALCALDIA,MARCO FIDEL SUAREZ,1465,RAFAEL URIBE URIBE,-74.12201370999998,4.568143763000023,POINT (-74.12201370999998 4.568143763000023),MARCO FIDEL SUAREZ
2019,ALCALDIA,MARGARITA BOSCO,340,ENGATIVA,-74.10595588499996,4.676707799000042,POINT (-74.10595588499996 4.676707799000042),SANTA CECILIA
2019,ALCALDIA,MARIA CANO,244,RAFAEL URIBE URIBE,-74.11541593199996,4.55925342200004,POINT (-74.11541593199996 4.55925342200004),MARRUECOS
2019,ALCALDIA,MARIA PAZ,1236,KENNEDY,-74.15796743599998,4.636868682000056,POINT (-74.15796743599998 4.636868682000056),CORABASTOS
2019,ALCALDIA,MARICHUELA,1913,USME,-74.11698187599995,4.512414104000072,POINT (-74.11698187599995 4.512414104000072),GRAN YOMASA
2019,ALCALDIA,MARISCAL SUCRE SEDE B,70,CHAPINERO,-74.06121181399999,4.630713135000065,POINT (-74.06121181399999 4.630713135000065),PARDO RUBIO
2019,ALCALDIA,MARRUECOS APARTAMENTOS,808,RAFAEL URIBE URIBE,-74.11256656599994,4.554367677000073,POINT (-74.11256656599994 4.554367677000073),MARRUECOS
2019,ALCALDIA,MARSELLA,2455,KENNEDY,-74.12731736499995,4.632151289000035,POINT (-74.12731736499995 4.632151289000035),BAVARIA
2019,ALCALDIA,MAXIMINO POITIERS,462,SUBA,-74.09098674199998,4.751536061000024,POINT (-74.09098674199998 4.751536061000024),SUBA
2019,ALCALDIA,MEDICINA LEGAL,406,SANTA FE,-74.08290337699998,4.597536173000037,POINT (-74.08290337699998 4.597536173000037),LAS NIEVES
2019,ALCALDIA,MEISSEN,773,CIUDAD BOLIVAR,-74.13563345799997,4.556714753000051,POINT (-74.13563345799997 4.556714753000051),LUCERO
2019,ALCALDIA,METRO ALQUERIA,358,KENNEDY,-74.13464627899998,4.602679980000062,POINT (-74.13464627899998 4.602679980000062),CARVAJAL
2019,ALCALDIA,METROPOLIS,2744,BARRIOS UNIDOS,-74.08229831399996,4.68054472700004,POINT (-74.08229831399996 4.68054472700004),DOCE DE OCTUBRE
2019,ALCALDIA,MEXICO,1333,CIUDAD BOLIVAR,-74.13659954999997,4.555005582000035,POINT (-74.13659954999997 4.555005582000035),LUCERO
2019,ALCALDIA,MIGUEL ANGEL ASTURIAS,101,BOSA,-74.18020678799996,4.603579112000034,POINT (-74.18020678799996 4.603579112000034),BOSA CENTRAL
2019,ALCALDIA,MILENIO PLAZA,1132,KENNEDY,-74.16878478099994,4.630349086000024,POINT (-74.16878478099994 4.630349086000024),PATIO BONITO
2019,ALCALDIA,MILENTA,1328,PUENTE ARANDA,-74.12565622599993,4.609531985000046,POINT (-74.12565622599993 4.609531985000046),CIUDAD MONTES
2019,ALCALDIA,MILLAN,17,CIUDAD BOLIVAR,-74.14900003799994,4.562076434000062,POINT (-74.14900003799994 4.562076434000062),SAN FRANCISCO
2019,ALCALDIA,MINUTO DE DIOS,3121,ENGATIVA,-74.09033767699998,4.698129252000058,POINT (-74.09033767699998 4.698129252000058),MINUTO DE DIOS
2019,ALCALDIA,MIRADOR DE MARROCOS,205,RAFAEL URIBE URIBE,-74.11357177299993,4.557800496000027,POINT (-74.11357177299993 4.557800496000027),MARRUECOS
2019,ALCALDIA,MIRANDELA - NUEVA ZELANDIA,393,SUBA,-74.04692983199999,4.765522131000068,POINT (-74.04692983199999 4.765522131000068),SAN JOSE DE BAVARIA
2019,ALCALDIA,MOCHUELO ALTO,114,CIUDAD BOLIVAR,-74.14828891199994,4.488795608000032,POINT (-74.14828891199994 4.488795608000032),
2019,ALCALDIA,MOCHUELO BAJO,232,CIUDAD BOLIVAR,-74.15202863899998,4.510414233000063,POINT (-74.15202863899998 4.510414233000063),
2019,ALCALDIA,MODELIA SUR,3015,FONTIBON,-74.11924086099998,4.670049755000036,POINT (-74.11924086099998 4.670049755000036),MODELIA
2019,ALCALDIA,MOLINOS DEL SUR,2941,RAFAEL URIBE URIBE,-74.11787294099997,4.555161542000064,POINT (-74.11787294099997 4.555161542000064),MARRUECOS
2019,ALCALDIA,MONTEBELLO,2067,SAN CRISTOBAL,-74.08799157699997,4.56674681800007,POINT (-74.08799157699997 4.56674681800007),20 DE JULIO
2019,ALCALDIA,MONTEBLANCO,1430,USME,-74.11504819099997,4.49678054900005,POINT (-74.11504819099997 4.49678054900005),COMUNEROS
